Departure,Return,Departure station id,Departure station name,Return station id,Return station name,Covered distance (m),Duration (sec.)
2021-07-31T23:33:34,2021-07-31T23:53:34,753,Linnuntie,214,Valimon asema,4663,1194
2021-07-31T23:33:34,2021-07-31T23:41:58,048,Mastokatu,016,Liisanpuistikko,1388,499
2021-07-31T23:33:31,2021-07-31T23:36:56,061,Länsisatamankatu,030,Itämerentori,679,199
2021-07-31T23:33:22,2021-08-01T00:05:57,078,Messeniuksenkatu,104,Kriikunakuja,2619,642
2021-07-31T23:33:21,2021-07-31T23:38:34,581,Niittykumpu (M),649,Lystimäensilta,861,309
2021-07-31T23:33:20,2021-07-31T23:49:43,225,Maunula,373,Mikkolantie,2948,977
2021-07-31T23:33:09,2021-08-01T22:51:53,150,Töölönlahden puisto,039,Ooppera,1193,410
2021-07-31T23:33:02,2021-07-31T23:42:30,048,Mastokatu,016,Liisanpuistikko,1402,563
2021-07-31T23:32:57,2021-08-01T00:04:13,398,Ajomiehentie,142,Koskelantie,7722,1872
2021-07-31T23:32:56,2021-07-31T23:48:22,129,Pernajantie,036,Apollonkatu,3340,924
2021-07-31T23:32:54,2021-07-31T23:42:31,243,Mustikkamaa,124,Isoisänsilta,726,572
2021-07-31T23:32:51,2021-07-31T23:49:41,030,Itämerentori,062,Välimerenkatu,1002,1005
2021-07-31T23:32:44,2021-07-31T23:32:58,056,Luoteisväylä,056,Luoteisväylä,0,12
2021-07-31T23:32:42,2021-07-31T23:40:23,213,Huopalahden asema,221,Thalianaukio,1282,456
2021-07-31T23:32:41,2021-07-31T23:50:04,259,Petter Wetterin tie,293,Korkeasaari,3812,1042
2021-07-31T23:32:40,2021-07-31T23:50:24,001,Kaivopuisto,040,Hakaniemi (M),4326,1059
2021-07-31T23:32:38,2021-07-31T23:39:16,038,Töölöntori,077,Nordenskiöldinaukio,861,395
2021-07-31T23:32:37,2021-07-31T23:50:09,259,Petter Wetterin tie,293,Korkeasaari,3647,1047
2021-07-31T23:32:29,2021-07-31T23:36:12,515,Oravannahkatori,573,Urheilupuisto (M),848,221
2021-07-31T23:32:15,2021-07-31T23:56:05,137,Arabian kauppakeskus,098,Ulvilantie,6538,1425
2021-07-31T23:32:13,2021-07-31T23:50:14,225,Maunula,373,Mikkolantie,2918,1076
2021-07-31T23:32:13,2021-07-31T23:42:02,243,Mustikkamaa,124,Isoisänsilta,708,584
2021-07-31T23:32:10,2021-08-01T00:10:21,054,Gyldenintie,016,Liisanpuistikko,6330,2298
2021-07-31T23:32:06,2021-07-31T23:43:33,006,Hietalahdentori,024,Mannerheimintie,1275,686
2021-07-31T23:32:06,2021-07-31T23:38:25,247,Haakoninlahdenkatu,247,Haakoninlahdenkatu,716,375
2021-07-31T23:32:01,2021-07-31T23:52:35,109,Hertanmäenkatu,385,Pajupillintie,5940,1229
2021-07-31T23:31:38,2021-07-31T23:39:10,262,Siilitie (M),269,Peukaloisentie,1457,449
2021-07-31T23:31:34,2021-08-01T00:05:55,020,Kaisaniemenpuisto,213,Huopalahden asema,6336,2054
2021-07-31T23:31:32,2021-07-31T23:38:03,086,Kuusitie,096,Huopalahdentie,1571,390
2021-07-31T23:31:32,2021-07-31T23:44:34,124,Isoisänsilta,132,Hollolantie,2442,778
2021-07-31T23:31:24,2021-07-31T23:39:34,016,Liisanpuistikko,013,Merisotilaantori,1789,489
2021-07-31T23:31:24,2021-07-31T23:39:12,262,Siilitie (M),269,Peukaloisentie,1443,464
2021-07-31T23:31:12,2021-07-31T23:48:26,146,Pohjolanaukio,134,Haukilahdenkatu,2836,1029
2021-07-31T23:30:57,2021-08-01T00:07:15,216,Jännetie,221,Thalianaukio,4222,2170
2021-07-31T23:30:47,2021-07-31T23:41:49,041,Ympyrätalo,161,Eteläesplanadi,1660,656
2021-07-31T23:30:46,2021-07-31T23:48:59,146,Pohjolanaukio,134,Haukilahdenkatu,2787,1085
2021-07-31T23:30:42,2021-07-31T23:38:53,020,Kaisaniemenpuisto,008,Vanha kirkkopuisto,1051,487
2021-07-31T23:30:24,2021-07-31T23:38:13,129,Pernajantie,076,Olympiastadion,2293,465
2021-07-31T23:30:17,2021-07-31T23:39:42,031,Marian sairaala,076,Olympiastadion,2538,561
2021-07-31T23:30:11,2021-07-31T23:40:16,030,Itämerentori,050,Melkonkuja,2730,600
2021-07-31T23:30:10,2021-07-31T23:35:33,290,Vallilan varikko,087,Kustaankatu,1208,319
2021-07-31T23:30:06,2021-07-31T23:40:13,030,Itämerentori,050,Melkonkuja,2703,603
2021-07-31T23:29:53,2021-07-31T23:38:13,064,Tyynenmerenkatu,031,Marian sairaala,1502,496
2021-07-31T23:29:53,2021-07-31T23:41:01,235,Katariina Saksilaisen katu,240,Viikin normaalikoulu,3240,664
2021-07-31T23:29:48,2021-07-31T23:48:24,146,Pohjolanaukio,134,Haukilahdenkatu,3030,1111
2021-07-31T23:29:47,2021-07-31T23:56:24,087,Kustaankatu,211,Haagan tori,5560,1593
2021-07-31T23:29:43,2021-07-31T23:47:59,146,Pohjolanaukio,134,Haukilahdenkatu,2744,1091
2021-07-31T23:29:21,2021-07-31T23:40:24,041,Ympyrätalo,113,Pasilan asema,2615,658
2021-07-31T23:29:21,2021-07-31T23:49:17,080,Jäähalli,127,Teurastamo,3236,1193
2021-07-31T23:29:15,2021-08-01T11:31:00,117,Brahen puistikko,144,Käpyläntie,3461,43302
2021-07-31T23:29:12,2021-07-31T23:40:29,547,Jämeräntaival,547,Jämeräntaival,957,672
2021-07-31T23:29:10,2021-07-31T23:57:37,115,Venttiilikuja,387,Kauppakeskus Kaari,7054,1705
2021-07-31T23:28:51,2021-07-31T23:48:54,388,Kaustisentie,733,Läkkitori,5307,1198
2021-07-31T23:28:39,2021-07-31T23:38:23,019,Rautatientori / itä,041,Ympyrätalo,1651,581
2021-07-31T23:28:24,2021-07-31T23:38:22,019,Rautatientori / itä,041,Ympyrätalo,1635,595
2021-07-31T23:28:22,2021-07-31T23:43:19,001,Kaivopuisto,037,Töölönkatu,2862,892
2021-07-31T23:28:21,2021-07-31T23:43:47,521,Kulttuuriaukio,507,Golfpolku,2362,924
2021-07-31T23:27:59,2021-08-01T07:37:36,026,Kamppi (M),038,Töölöntori,1612,497
2021-07-31T23:27:59,2021-07-31T23:34:50,101,Munkkivuoren ostoskeskus,211,Haagan tori,1664,406
2021-07-31T23:27:58,2021-07-31T23:54:14,045,Brahen kenttä,051,Itälahdenkatu,7028,1571
2021-07-31T23:27:50,2021-07-31T23:32:28,062,Välimerenkatu,402,Bermudankuja,657,271
2021-07-31T23:27:47,2021-07-31T23:34:45,404,Sompasaari,243,Mustikkamaa,1112,413
2021-07-31T23:27:36,2021-07-31T23:38:20,075,Korjaamo,113,Pasilan asema,2564,639
2021-07-31T23:27:34,2021-07-31T23:34:08,404,Sompasaari,243,Mustikkamaa,1129,389
2021-07-31T23:27:23,2021-07-31T23:39:21,112,Rautatieläisenkatu,145,Pohjolankatu,1694,716
2021-07-31T23:27:08,2021-07-31T23:36:46,070,Sammonpuistikko,069,Kalevankatu,1067,573
2021-07-31T23:27:04,2021-07-31T23:36:39,039,Ooppera,008,Vanha kirkkopuisto,2240,570
2021-07-31T23:27:01,2021-07-31T23:40:43,581,Niittykumpu (M),581,Niittykumpu (M),2293,818
2021-07-31T23:26:51,2021-07-31T23:36:19,039,Ooppera,008,Vanha kirkkopuisto,2209,563
2021-07-31T23:26:47,2021-07-31T23:33:18,039,Ooppera,045,Brahen kenttä,1488,386
2021-07-31T23:26:31,2021-07-31T23:30:22,101,Munkkivuoren ostoskeskus,098,Ulvilantie,643,226
2021-07-31T23:26:30,2021-07-31T23:38:33,279,Puotinkylän kartano,274,Voikukantie,1549,718
2021-07-31T23:26:28,2021-07-31T23:37:16,070,Sammonpuistikko,069,Kalevankatu,1059,642
2021-07-31T23:26:28,2021-07-31T23:36:58,529,Keilaniemi (M),547,Jämeräntaival,1694,627
2021-07-31T23:26:24,2021-07-31T23:39:09,015,Ritarikatu,127,Teurastamo,2993,761
"2021-07-31T23:26:19,2021-07-31T23:29:10,541,""Aalto-yliopisto (M), Korkeakouluaukio"",547,Jämeräntaival,709,170"
2021-07-31T23:26:11,2021-07-31T23:40:24,043,Karhupuisto,009,Erottajan aukio,2677,849
2021-07-31T23:26:10,2021-07-31T23:32:57,023,Kiasma,162,Leppäsuonaukio,878,402
2021-07-31T23:26:09,2021-07-31T23:40:49,043,Karhupuisto,009,Erottajan aukio,2709,876
2021-07-31T23:26:07,2021-07-31T23:36:10,212,Tunnelitie,101,Munkkivuoren ostoskeskus,1978,599
2021-07-31T23:26:04,2021-07-31T23:52:52,163,Lehtisaarentie,623,Nelikkotie,7026,1604
2021-07-31T23:25:44,2021-07-31T23:46:54,240,Viikin normaalikoulu,338,Jakomäentie,5439,1267
2021-07-31T23:25:40,2021-07-31T23:42:14,140,Verkatehtaanpuisto,237,Aulangontie,3171,989
2021-07-31T23:25:23,2021-07-31T23:29:48,217,Marttila,218,Pohjois-Haagan asema,694,260
2021-07-31T23:25:18,2021-07-31T23:31:45,711,Kirjurinkuja,761,Mäkkylän asema,982,381
2021-07-31T23:25:13,2021-07-31T23:50:14,527,Otsolahti,062,Välimerenkatu,7479,1500
2021-07-31T23:25:12,2021-07-31T23:28:26,117,Brahen puistikko,087,Kustaankatu,612,190
2021-07-31T23:25:02,2021-07-31T23:28:24,117,Brahen puistikko,087,Kustaankatu,498,198
2021-07-31T23:25:00,2021-07-31T23:25:52,015,Ritarikatu,015,Ritarikatu,13,51
2021-07-31T23:24:55,2021-07-31T23:37:36,043,Karhupuisto,077,Nordenskiöldinaukio,2460,758
2021-07-31T23:24:45,2021-07-31T23:47:53,116,Linnanmäki,222,Huovitie,4670,1383
2021-07-31T23:24:45,2021-07-31T23:42:04,127,Teurastamo,078,Messeniuksenkatu,3728,1035
2021-07-31T23:24:37,2021-07-31T23:29:53,116,Linnanmäki,045,Brahen kenttä,882,310
2021-07-31T23:24:37,2021-07-31T23:28:28,063,Jätkäsaarenlaituri,201,Länsisatamankuja,831,227
2021-07-31T23:24:29,2021-07-31T23:53:06,276,Puotinharju,281,Puotila (M),1431,1713
2021-07-31T23:24:28,2021-07-31T23:28:26,101,Munkkivuoren ostoskeskus,207,Vanha Viertotie,614,233
2021-07-31T23:24:28,2021-07-31T23:42:17,013,Merisotilaantori,063,Jätkäsaarenlaituri,3665,1064
2021-07-31T23:24:27,2021-07-31T23:30:20,080,Jäähalli,116,Linnanmäki,1239,348
2021-07-31T23:24:19,2021-07-31T23:40:18,113,Pasilan asema,150,Töölönlahden puisto,3020,956
2021-07-31T23:24:18,2021-07-31T23:24:38,280,Puotilan ostoskeskus,280,Puotilan ostoskeskus,0,18
2021-07-31T23:24:15,2021-07-31T23:32:05,129,Pernajantie,139,Muotoilijankatu,2305,465
2021-07-31T23:24:14,2021-08-01T00:04:14,013,Merisotilaantori,001,Kaivopuisto,6146,2396
2021-07-31T23:24:06,2021-07-31T23:29:26,054,Gyldenintie,055,Puistokaari,906,314
2021-07-31T23:23:49,2021-07-31T23:28:43,635,Kuunkatu,639,Itäportti,816,290
2021-07-31T23:23:45,2021-07-31T23:42:39,023,Kiasma,115,Venttiilikuja,3810,1133
2021-07-31T23:23:30,2021-07-31T23:38:36,087,Kustaankatu,034,Kansallismuseo,2836,901
2021-07-31T23:23:28,2021-07-31T23:35:24,518,Tuulimäki,547,Jämeräntaival,2742,711
2021-07-31T23:23:24,2021-07-31T23:23:45,054,Gyldenintie,054,Gyldenintie,0,16
2021-07-31T23:23:18,2021-07-31T23:43:09,087,Kustaankatu,029,Baana,4237,1187
2021-07-31T23:23:18,2021-07-31T23:29:59,274,Voikukantie,278,Puotilantie,951,397
2021-07-31T23:23:02,2021-07-31T23:26:03,731,Leppävaarankäytävä,737,Muurarinkuja,461,176
2021-07-31T23:22:58,2021-07-31T23:28:12,243,Mustikkamaa,245,Kulosaari (M),1470,313
2021-07-31T23:22:56,2021-07-31T23:29:21,054,Gyldenintie,055,Puistokaari,910,380
2021-07-31T23:22:50,2021-07-31T23:44:26,094,Laajalahden aukio,390,Trumpettikuja,6285,1293
2021-07-31T23:22:50,2021-07-31T23:26:47,094,Laajalahden aukio,095,Munkkiniemen aukio,477,233
2021-07-31T23:22:43,2021-07-31T23:41:06,071,Hietaniemenkatu,026,Kamppi (M),1766,1097
2021-07-31T23:22:43,2021-07-31T23:44:03,731,Leppävaarankäytävä,753,Linnuntie,3303,1275
2021-07-31T23:22:41,2021-07-31T23:32:05,358,Syystie,362,Teerisuontie,2007,559
2021-07-31T23:22:35,2021-07-31T23:33:40,208,Valimotie,103,Vihdintie,1400,660
2021-07-31T23:22:30,2021-07-31T23:37:37,113,Pasilan asema,290,Vallilan varikko,2462,903
2021-07-31T23:22:20,2021-07-31T23:44:25,117,Brahen puistikko,012,Kanavaranta,4494,1325
2021-07-31T23:22:02,2021-07-31T23:38:15,020,Kaisaniemenpuisto,065,Hernesaarenranta,3054,968
2021-07-31T23:22:00,2021-07-31T23:38:13,020,Kaisaniemenpuisto,065,Hernesaarenranta,3020,968
2021-07-31T23:21:58,2021-08-01T00:11:56,016,Liisanpuistikko,015,Ritarikatu,4809,2996
"2021-07-31T23:21:48,2021-07-31T23:25:05,541,""Aalto-yliopisto (M), Korkeakouluaukio"",547,Jämeräntaival,694,193"
2021-07-31T23:21:44,2021-07-31T23:38:17,020,Kaisaniemenpuisto,065,Hernesaarenranta,3036,987
2021-07-31T23:21:37,2021-07-31T23:45:31,008,Vanha kirkkopuisto,116,Linnanmäki,4291,1433
2021-07-31T23:21:32,2021-07-31T23:38:38,116,Linnanmäki,014,Senaatintori,4034,1025
2021-07-31T23:21:29,2021-07-31T23:22:52,274,Voikukantie,274,Voikukantie,2,78
2021-07-31T23:21:24,2021-07-31T23:24:06,284,Myllypuro (M),329,Kurkimäki,584,158
2021-07-31T23:20:54,2021-07-31T23:36:02,274,Voikukantie,278,Puotilantie,1415,904
2021-07-31T23:20:39,2021-07-31T23:38:25,116,Linnanmäki,014,Senaatintori,4124,1065
2021-07-31T23:20:37,2021-07-31T23:39:00,113,Pasilan asema,292,Koskelan varikko,3478,1102
2021-07-31T23:20:20,2021-07-31T23:30:19,076,Olympiastadion,111,Esterinportti,1717,593
2021-07-31T23:20:17,2021-07-31T23:30:45,625,Suomenlahdentie,601,Nokkala,1649,623
2021-07-31T23:20:14,2021-07-31T23:30:23,076,Olympiastadion,111,Esterinportti,1676,604
2021-07-31T23:20:00,2021-07-31T23:28:38,133,Paavalinpuisto,117,Brahen puistikko,1211,516
2021-07-31T23:19:56,2021-07-31T23:25:47,251,Laajasalon ostoskeskus,250,Reiherintie,1516,350
2021-07-31T23:19:54,2021-07-31T23:30:05,076,Olympiastadion,111,Esterinportti,1799,609
2021-07-31T23:19:49,2021-07-31T23:27:03,085,Jalavatie,096,Huopalahdentie,1813,430
2021-07-31T23:19:48,2021-07-31T23:26:33,071,Hietaniemenkatu,037,Töölönkatu,1388,400
2021-07-31T23:19:45,2021-07-31T23:33:45,259,Petter Wetterin tie,249,Isosaarentie,2566,836
2021-07-31T23:19:44,2021-07-31T23:28:25,308,Mosaiikkitori,318,Vuosaaren puistopolku,1602,517
2021-07-31T23:19:44,2021-07-31T23:28:06,259,Petter Wetterin tie,268,Porolahden koulu,1472,498
2021-07-31T23:19:42,2021-07-31T23:29:07,625,Suomenlahdentie,601,Nokkala,1696,560
2021-07-31T23:19:41,2021-07-31T23:24:44,625,Suomenlahdentie,629,Piispanportti,1021,296
2021-07-31T23:19:38,2021-07-31T23:28:04,259,Petter Wetterin tie,268,Porolahden koulu,1536,505
2021-07-31T23:19:37,2021-07-31T23:30:29,076,Olympiastadion,111,Esterinportti,1709,647
2021-07-31T23:19:30,2021-07-31T23:31:55,076,Olympiastadion,111,Esterinportti,1707,741
2021-07-31T23:19:29,2021-07-31T23:34:41,513,Hakalehto,593,Toppelundintie,2554,910
2021-07-31T23:19:21,2021-07-31T23:52:56,217,Marttila,387,Kauppakeskus Kaari,2299,2010
2021-07-31T23:19:18,2021-07-31T23:30:20,076,Olympiastadion,111,Esterinportti,1688,656
2021-07-31T23:19:18,2021-07-31T23:30:18,215,Pitäjänmäen asema,757,Painiitty,2668,655
2021-07-31T23:19:17,2021-07-31T23:31:11,076,Olympiastadion,111,Esterinportti,1825,715
2021-07-31T23:18:59,2021-07-31T23:25:57,631,Friisilänaukio,637,Ruomelantie,1843,414
2021-07-31T23:18:56,2021-07-31T23:29:51,215,Pitäjänmäen asema,757,Painiitty,2485,653
2021-07-31T23:18:56,2021-07-31T23:26:17,201,Länsisatamankuja,031,Marian sairaala,1643,437
2021-07-31T23:18:52,2021-07-31T23:26:29,308,Mosaiikkitori,318,Vuosaaren puistopolku,1948,455
2021-07-31T23:18:42,2021-07-31T23:30:44,241,Agronominkatu,336,Kivikonlaita,1735,717
2021-07-31T23:18:35,2021-07-31T23:30:08,019,Rautatientori / itä,063,Jätkäsaarenlaituri,1692,688
2021-07-31T23:18:34,2021-07-31T23:29:31,054,Gyldenintie,030,Itämerentori,2744,652
2021-07-31T23:18:33,2021-07-31T23:30:40,241,Agronominkatu,336,Kivikonlaita,1737,723
2021-07-31T23:18:30,2021-07-31T23:22:10,043,Karhupuisto,118,Fleminginkatu,618,215
2021-07-31T23:18:21,2021-07-31T23:40:26,368,Pukinmäen liikuntapuisto,367,Karhusuontie,4859,1321
2021-07-31T23:18:19,2021-07-31T23:28:56,076,Olympiastadion,022,Rautatientori / länsi,2015,632
2021-07-31T23:18:19,2021-07-31T23:27:27,067,Perämiehenkatu,022,Rautatientori / länsi,1678,545
2021-07-31T23:18:10,2021-07-31T23:34:34,132,Hollolantie,108,Radiokatu,2852,979
2021-07-31T23:18:09,2021-07-31T23:25:57,026,Kamppi (M),003,Kapteeninpuistikko,1754,463
2021-07-31T23:18:09,2021-07-31T23:27:59,076,Olympiastadion,021,Töölönlahdenkatu,1831,585
2021-07-31T23:18:09,2021-07-31T23:38:05,009,Erottajan aukio,084,Paciuksenkatu,4022,1191
2021-07-31T23:18:03,2021-07-31T23:25:35,111,Esterinportti,110,Maistraatintori,1588,447
2021-07-31T23:18:00,2021-07-31T23:29:05,141,Intiankatu,294,Postipuisto,2802,663
2021-07-31T23:17:56,2021-07-31T23:37:00,117,Brahen puistikko,202,Merihaka,2046,1141
2021-07-31T23:17:56,2021-07-31T23:35:48,117,Brahen puistikko,202,Merihaka,2137,1072
2021-07-31T23:17:46,2021-07-31T23:18:16,217,Marttila,217,Marttila,,25
2021-07-31T23:17:43,2021-07-31T23:27:41,603,Matinlahdenranta,609,Sepetlahdentie,929,593
2021-07-31T23:17:39,2021-07-31T23:25:09,603,Matinlahdenranta,609,Sepetlahdentie,916,446
2021-07-31T23:17:29,2021-07-31T23:25:09,010,Kasarmitori,021,Töölönlahdenkatu,1872,456
2021-07-31T23:17:28,2021-07-31T23:39:23,101,Munkkivuoren ostoskeskus,115,Venttiilikuja,4968,1311
2021-07-31T23:17:21,2021-07-31T23:19:50,113,Pasilan asema,113,Pasilan asema,130,144
2021-07-31T23:17:18,2021-07-31T23:31:54,217,Marttila,387,Kauppakeskus Kaari,1995,871
2021-07-31T23:17:15,2021-07-31T23:42:21,018,Porthania,008,Vanha kirkkopuisto,2168,1503
2021-07-31T23:17:12,2021-07-31T23:29:59,136,Sofianlehdonkatu,122,Lintulahdenkatu,2913,762
2021-07-31T23:17:12,2021-07-31T23:23:26,116,Linnanmäki,118,Fleminginkatu,929,370
2021-07-31T23:17:02,2021-07-31T23:31:40,057,Lauttasaaren ostoskeskus,008,Vanha kirkkopuisto,3536,875
2021-07-31T23:17:01,2021-07-31T23:41:49,018,Porthania,008,Vanha kirkkopuisto,2174,1484
2021-07-31T23:17:01,2021-07-31T23:30:37,202,Merihaka,087,Kustaankatu,1411,813
2021-07-31T23:16:58,2021-07-31T23:22:07,041,Ympyrätalo,017,Varsapuistikko,890,305
2021-07-31T23:16:51,2021-07-31T23:22:39,122,Lintulahdenkatu,020,Kaisaniemenpuisto,1899,343
2021-07-31T23:16:49,2021-07-31T23:26:21,118,Fleminginkatu,133,Paavalinpuisto,1564,565
2021-07-31T23:16:47,2021-08-01T00:31:52,041,Ympyrätalo,009,Erottajan aukio,1900,865
2021-07-31T23:16:46,2021-07-31T23:35:51,046,Diakoniapuisto,003,Kapteeninpuistikko,3887,1141
2021-07-31T23:16:45,2021-07-31T23:22:07,050,Melkonkuja,054,Gyldenintie,1317,317
2021-07-31T23:16:45,2021-07-31T23:30:59,041,Ympyrätalo,009,Erottajan aukio,1950,853
2021-07-31T23:16:42,2021-07-31T23:31:00,041,Ympyrätalo,009,Erottajan aukio,1911,854
2021-07-31T23:16:34,2021-07-31T23:26:57,113,Pasilan asema,090,Paciuksenkaari,2568,618
2021-07-31T23:16:30,2021-07-31T23:30:15,019,Rautatientori / itä,063,Jätkäsaarenlaituri,1717,820
2021-07-31T23:16:27,2021-07-31T23:24:21,116,Linnanmäki,087,Kustaankatu,1605,469
2021-07-31T23:16:26,2021-07-31T23:24:04,360,Malmin asema,368,Pukinmäen liikuntapuisto,1319,453
2021-07-31T23:16:22,2021-07-31T23:24:33,749,Vallikatu,707,Majurinkulma,2366,486
2021-07-31T23:16:21,2021-07-31T23:17:23,202,Merihaka,202,Merihaka,98,58
2021-07-31T23:16:16,2021-07-31T23:21:33,563,Mankkaanlaaksontie,565,Mankkaanaukio,922,312
2021-07-31T23:16:12,2021-07-31T23:29:59,217,Marttila,388,Kaustisentie,2146,822
2021-07-31T23:16:05,2021-07-31T23:26:26,118,Fleminginkatu,133,Paavalinpuisto,1560,617
2021-07-31T23:16:01,2021-07-31T23:32:45,217,Marttila,387,Kauppakeskus Kaari,2362,1000
2021-07-31T23:15:56,2021-07-31T23:37:10,064,Tyynenmerenkatu,116,Linnanmäki,4737,1270
2021-07-31T23:15:54,2021-07-31T23:27:33,040,Hakaniemi (M),019,Rautatientori / itä,1153,693
2021-07-31T23:15:53,2021-07-31T23:35:53,272,Marjaniementie,310,Halkaisijantie,3455,1196
2021-07-31T23:15:53,2021-07-31T23:41:47,243,Mustikkamaa,011,Unioninkatu,3867,1550
2021-07-31T23:15:50,2021-07-31T23:30:57,259,Petter Wetterin tie,270,Tulisuontie,2357,906
2021-07-31T23:15:49,2021-07-31T23:28:52,020,Kaisaniemenpuisto,115,Venttiilikuja,2831,781
2021-07-31T23:15:47,2021-07-31T23:31:12,087,Kustaankatu,035,Cygnaeuksenkatu,2626,920
2021-07-31T23:15:46,2021-07-31T23:34:37,087,Kustaankatu,031,Marian sairaala,3875,1128
2021-07-31T23:15:44,2021-07-31T23:24:21,116,Linnanmäki,110,Maistraatintori,1382,512
2021-07-31T23:15:43,2021-07-31T23:26:00,118,Fleminginkatu,133,Paavalinpuisto,1623,615
2021-07-31T23:15:41,2021-07-31T23:33:12,019,Rautatientori / itä,112,Rautatieläisenkatu,3440,1046
2021-07-31T23:15:36,2021-07-31T23:23:33,072,Eteläinen Hesperiankatu,063,Jätkäsaarenlaituri,1684,472
2021-07-31T23:15:33,2021-07-31T23:20:32,308,Mosaiikkitori,314,Lokitie,543,294
2021-07-31T23:15:25,2021-07-31T23:21:39,116,Linnanmäki,080,Jäähalli,1239,369
2021-07-31T23:15:23,2021-07-31T23:35:28,045,Brahen kenttä,064,Tyynenmerenkatu,4690,1200
2021-07-31T23:15:21,2021-07-31T23:20:21,213,Huopalahden asema,222,Huovitie,835,295
2021-07-31T23:15:18,2021-07-31T23:26:31,022,Rautatientori / länsi,016,Liisanpuistikko,1364,669
2021-07-31T23:15:12,2021-07-31T23:29:07,039,Ooppera,049,Annankatu,1161,833
2021-07-31T23:15:04,2021-07-31T23:23:05,259,Petter Wetterin tie,252,Humalniementie,1853,480
2021-07-31T23:15:00,2021-07-31T23:27:33,040,Hakaniemi (M),019,Rautatientori / itä,1170,748
2021-07-31T23:14:58,2021-07-31T23:41:54,243,Mustikkamaa,011,Unioninkatu,4069,1613
2021-07-31T23:14:55,2021-07-31T23:18:11,034,Kansallismuseo,037,Töölönkatu,496,190
2021-07-31T23:14:44,2021-07-31T23:23:27,016,Liisanpuistikko,404,Sompasaari,2233,517
2021-07-31T23:14:44,2021-07-31T23:20:31,036,Apollonkatu,071,Hietaniemenkatu,967,343
2021-07-31T23:14:36,2021-07-31T23:24:07,041,Ympyrätalo,042,Haapaniemenkatu,584,567
2021-07-31T23:14:35,2021-07-31T23:25:38,394,Tuohipolku,385,Pajupillintie,2210,660
2021-07-31T23:14:34,2021-07-31T23:28:27,139,Muotoilijankatu,227,Kylävoudintie,3479,828
2021-07-31T23:14:34,2021-07-31T23:15:07,045,Brahen kenttä,045,Brahen kenttä,2,28
2021-07-31T23:14:29,2021-07-31T23:34:36,040,Hakaniemi (M),030,Itämerentori,3875,1203
2021-07-31T23:14:26,2021-07-31T23:18:55,067,Perämiehenkatu,065,Hernesaarenranta,974,265
2021-07-31T23:14:21,2021-07-31T23:19:02,067,Perämiehenkatu,065,Hernesaarenranta,986,277
2021-07-31T23:14:17,2021-07-31T23:23:11,283,Alakiventie,280,Puotilan ostoskeskus,1892,529
2021-07-31T23:14:14,2021-07-31T23:23:17,283,Alakiventie,280,Puotilan ostoskeskus,2009,544
2021-07-31T23:14:12,2021-07-31T23:31:48,144,Käpyläntie,379,Paloheinän kirjasto,4600,1052
2021-07-31T23:14:01,2021-07-31T23:20:05,389,Kannelmäen asema,391,Tollinpolku,1057,359
2021-07-31T23:13:58,2021-07-31T23:16:57,402,Bermudankuja,062,Välimerenkatu,657,174
2021-07-31T23:13:55,2021-07-31T23:23:04,016,Liisanpuistikko,019,Rautatientori / itä,1322,547
