Departure,Return,Departure station id,Departure station name,Return station id,Return station name,Covered distance (m),Duration (sec.)
2021-06-30T23:21:26,2021-06-30T23:28:36,028,Lastenlehto,201,Länsisatamankuja,1411,426
"2021-06-30T23:21:24,2021-06-30T23:24:02,543,Otaranta,541,""Aalto-yliopisto (M), Korkeakouluaukio"",647,153"
2021-06-30T23:21:23,2021-06-30T23:30:34,701,Gallen-Kallelan tie,725,Rummunlyöjänkatu,2710,549
2021-06-30T23:21:19,2021-06-30T23:39:53,255,Laivalahden puistotie,257,Margareetankuja,4848,1113
2021-06-30T23:21:19,2021-06-30T23:24:30,404,Sompasaari,126,Kalasatama (M),535,187
2021-06-30T23:21:18,2021-06-30T23:26:07,228,Kustaankartano,227,Kylävoudintie,1276,285
2021-06-30T23:21:14,2021-06-30T23:27:01,761,Mäkkylän asema,215,Pitäjänmäen asema,1210,342
2021-06-30T23:21:13,2021-06-30T23:29:39,239,Viikin tiedepuisto,234,Otto Brandtin tie,2129,501
2021-06-30T23:21:05,2021-06-30T23:27:39,369,Pukinmäen asema,371,Savela,553,387
2021-06-30T23:20:54,2021-06-30T23:32:56,329,Kurkimäki,335,Kurkimäentie,2886,720
2021-06-30T23:20:49,2021-06-30T23:27:38,369,Pukinmäen asema,371,Savela,551,403
2021-06-30T23:20:19,2021-06-30T23:36:34,021,Töölönlahdenkatu,062,Välimerenkatu,2705,969
2021-06-30T23:20:16,2021-06-30T23:35:53,021,Töölönlahdenkatu,062,Välimerenkatu,2782,935
2021-06-30T23:20:15,2021-06-30T23:30:25,126,Kalasatama (M),134,Haukilahdenkatu,1478,606
2021-06-30T23:20:12,2021-06-30T23:40:06,323,Sallatunturintie,280,Puotilan ostoskeskus,3853,1190
2021-06-30T23:20:12,2021-06-30T23:26:51,635,Kuunkatu,649,Lystimäensilta,1622,398
2021-06-30T23:20:07,2021-06-30T23:32:56,208,Valimotie,089,Tilkanvierto,3016,764
2021-06-30T23:20:02,2021-06-30T23:25:09,006,Hietalahdentori,009,Erottajan aukio,974,302
2021-06-30T23:20:02,2021-06-30T23:23:34,731,Leppävaarankäytävä,731,Leppävaarankäytävä,73,207
2021-06-30T23:19:54,2021-06-30T23:35:31,139,Muotoilijankatu,237,Aulangontie,2901,933
2021-06-30T23:19:52,2021-06-30T23:21:58,069,Kalevankatu,006,Hietalahdentori,469,121
2021-06-30T23:19:52,2021-06-30T23:26:27,731,Leppävaarankäytävä,749,Vallikatu,1042,395
2021-06-30T23:19:46,2021-06-30T23:22:28,061,Länsisatamankatu,062,Välimerenkatu,443,157
2021-06-30T23:19:46,2021-06-30T23:22:23,061,Länsisatamankatu,062,Välimerenkatu,462,156
2021-06-30T23:19:32,2021-06-30T23:44:38,141,Intiankatu,121,Vilhonvuorenkatu,4721,1501
2021-06-30T23:19:32,2021-06-30T23:27:04,024,Mannerheimintie,068,Albertinkatu,1094,448
2021-06-30T23:19:30,2021-06-30T23:26:12,625,Suomenlahdentie,603,Matinlahdenranta,1409,401
2021-06-30T23:19:23,2021-06-30T23:39:45,323,Sallatunturintie,280,Puotilan ostoskeskus,3843,1218
2021-06-30T23:18:59,2021-06-30T23:40:40,513,Hakalehto,639,Itäportti,4535,1296
2021-06-30T23:18:37,2021-06-30T23:26:34,065,Hernesaarenranta,049,Annankatu,1660,472
"2021-06-30T23:18:34,2021-06-30T23:37:35,725,Rummunlyöjänkatu,541,""Aalto-yliopisto (M), Korkeakouluaukio"",5429,1137"
2021-06-30T23:18:30,2021-06-30T23:24:35,264,Eränkävijäntori,259,Petter Wetterin tie,1406,364
2021-06-30T23:18:26,2021-06-30T23:31:13,044,Sörnäinen (M),037,Töölönkatu,2724,759
2021-06-30T23:18:26,2021-06-30T23:50:39,022,Rautatientori / länsi,213,Huopalahden asema,6671,1928
2021-06-30T23:18:24,2021-06-30T23:26:23,065,Hernesaarenranta,049,Annankatu,1676,475
2021-06-30T23:18:02,2021-06-30T23:22:08,306,Kauppakeskus Columbus,302,Sumukuja,853,241
2021-06-30T23:17:52,2021-06-30T23:23:26,209,Takomotie,100,Teljäntie,1143,330
2021-06-30T23:17:52,2021-06-30T23:49:54,579,Niittymaa,401,Koivusaari (M),5936,1918
2021-06-30T23:17:38,2021-06-30T23:23:02,360,Malmin asema,361,Huhtakuja,780,319
2021-06-30T23:17:35,2021-06-30T23:43:30,144,Käpyläntie,127,Teurastamo,4135,1550
2021-06-30T23:17:35,2021-06-30T23:29:08,733,Läkkitori,753,Linnuntie,1815,689
2021-06-30T23:17:26,2021-06-30T23:20:49,036,Apollonkatu,038,Töölöntori,449,199
2021-06-30T23:17:09,2021-06-30T23:21:22,259,Petter Wetterin tie,258,Abraham Wetterin tie,720,247
2021-06-30T23:17:06,2021-06-30T23:24:41,012,Kanavaranta,024,Mannerheimintie,1172,450
2021-06-30T23:16:51,2021-06-30T23:28:38,044,Sörnäinen (M),077,Nordenskiöldinaukio,2585,702
2021-06-30T23:16:46,2021-06-30T23:22:31,581,Niittykumpu (M),645,Piispankallio,1092,340
2021-06-30T23:16:45,2021-06-30T23:30:50,026,Kamppi (M),046,Diakoniapuisto,2746,840
2021-06-30T23:16:33,2021-06-30T23:44:07,138,Arabiankatu,137,Arabian kauppakeskus,798,1649
2021-06-30T23:16:26,2021-06-30T23:36:42,509,Revontulentie,585,Haukilahdenaukio,4159,1214
2021-06-30T23:16:25,2021-06-30T23:26:36,082,Töölöntulli,150,Töölönlahden puisto,2360,607
2021-06-30T23:16:19,2021-06-30T23:22:57,579,Niittymaa,509,Revontulentie,1625,394
2021-06-30T23:16:18,2021-06-30T23:39:23,071,Hietaniemenkatu,068,Albertinkatu,2626,1380
2021-06-30T23:16:09,2021-06-30T23:34:49,063,Jätkäsaarenlaituri,045,Brahen kenttä,3977,1114
2021-06-30T23:15:52,2021-06-30T23:20:53,111,Esterinportti,112,Rautatieläisenkatu,841,296
2021-06-30T23:15:51,2021-06-30T23:23:37,757,Painiitty,731,Leppävaarankäytävä,2091,462
2021-06-30T23:15:38,2021-06-30T23:32:35,041,Ympyrätalo,088,Kiskontie,4318,1014
2021-06-30T23:15:36,2021-06-30T23:39:43,111,Esterinportti,220,Ida Aalbergin tie,4743,1442
2021-06-30T23:15:33,2021-06-30T23:20:24,126,Kalasatama (M),044,Sörnäinen (M),1196,273
2021-06-30T23:15:22,2021-07-01T00:06:20,092,Saunalahdentie,094,Laajalahden aukio,2107,3053
2021-06-30T23:15:18,2021-06-30T23:22:37,014,Senaatintori,025,Narinkka,1191,438
2021-06-30T23:15:16,2021-06-30T23:34:12,060,Kaapelitehdas,064,Tyynenmerenkatu,1892,1134
2021-06-30T23:15:06,2021-06-30T23:30:51,095,Munkkiniemen aukio,222,Huovitie,3644,940
2021-06-30T23:15:04,2021-06-30T23:21:47,161,Eteläesplanadi,032,Eläinmuseo,1061,400
2021-06-30T23:15:03,2021-06-30T23:39:02,134,Haukilahdenkatu,123,Näkinsilta,5729,1435
2021-06-30T23:14:55,2021-06-30T23:33:42,092,Saunalahdentie,105,Tilkantori,2950,1123
2021-06-30T23:14:51,2021-06-30T23:27:45,092,Saunalahdentie,098,Ulvilantie,2048,770
2021-06-30T23:14:42,2021-06-30T23:26:18,092,Saunalahdentie,095,Munkkiniemen aukio,1415,692
2021-06-30T23:14:29,2021-06-30T23:18:15,507,Golfpolku,596,Toppelundinportti,916,223
2021-06-30T23:14:17,2021-06-30T23:23:58,045,Brahen kenttä,036,Apollonkatu,2264,576
2021-06-30T23:14:04,2021-06-30T23:20:55,020,Kaisaniemenpuisto,123,Näkinsilta,1604,411
2021-06-30T23:14:03,2021-07-01T00:14:19,292,Koskelan varikko,314,Lokitie,12019,3612
2021-06-30T23:13:57,2021-06-30T23:16:55,206,Ruskeasuon varikko,104,Kriikunakuja,628,174
2021-06-30T23:13:21,2021-06-30T23:25:06,150,Töölönlahden puisto,120,Mäkelänkatu,3107,700
2021-06-30T23:13:16,2021-06-30T23:20:20,023,Kiasma,012,Kanavaranta,1382,421
2021-06-30T23:13:07,2021-06-30T23:18:19,113,Pasilan asema,116,Linnanmäki,1121,309
2021-06-30T23:12:56,2021-06-30T23:20:14,625,Suomenlahdentie,617,Tiistinkallio,1133,433
2021-06-30T23:12:48,2021-06-30T23:31:28,026,Kamppi (M),404,Sompasaari,3912,1114
2021-06-30T23:12:20,2021-06-30T23:17:11,113,Pasilan asema,116,Linnanmäki,1114,288
2021-06-30T23:12:16,2021-06-30T23:14:46,123,Näkinsilta,041,Ympyrätalo,398,150
2021-06-30T23:11:42,2021-06-30T23:34:33,037,Töölönkatu,142,Koskelantie,4635,1367
2021-06-30T23:11:40,2021-06-30T23:27:15,066,Ehrenströmintie,016,Liisanpuistikko,2721,930
2021-06-30T23:11:38,2021-06-30T23:34:48,401,Koivusaari (M),595,Westendintie,4680,1389
2021-06-30T23:11:38,2021-06-30T23:19:13,037,Töölönkatu,078,Messeniuksenkatu,1321,451
2021-06-30T23:11:37,2021-06-30T23:21:38,082,Töölöntulli,094,Laajalahden aukio,2354,597
2021-06-30T23:11:32,2021-06-30T23:18:38,290,Vallilan varikko,141,Intiankatu,1441,422
2021-06-30T23:11:23,2021-06-30T23:26:54,615,Tiistiläntie,579,Niittymaa,3694,929
2021-06-30T23:11:12,2021-06-30T23:38:09,087,Kustaankatu,038,Töölöntori,2481,1524
2021-06-30T23:11:09,2021-06-30T23:40:15,237,Aulangontie,353,Helluntairaitti,5531,1738
2021-06-30T23:11:08,2021-06-30T23:15:15,044,Sörnäinen (M),117,Brahen puistikko,778,243
2021-06-30T23:11:05,2021-06-30T23:16:56,211,Haagan tori,101,Munkkivuoren ostoskeskus,1513,346
2021-06-30T23:11:02,2021-06-30T23:20:42,067,Perämiehenkatu,071,Hietaniemenkatu,2373,580
2021-06-30T23:10:53,2021-06-30T23:16:19,607,Nuottaniementie,625,Suomenlahdentie,1570,321
2021-06-30T23:10:31,2021-06-30T23:50:11,274,Voikukantie,331,Lettopolku,5200,2378
2021-06-30T23:10:25,2021-06-30T23:30:49,240,Viikin normaalikoulu,332,Kontulankaari,4409,1223
2021-06-30T23:10:00,2021-06-30T23:12:48,053,Heikkiläntie,054,Gyldenintie,579,167
2021-06-30T23:09:56,2021-06-30T23:12:56,518,Tuulimäki,521,Kulttuuriaukio,545,176
2021-06-30T23:09:56,2021-06-30T23:35:54,735,Mestarinkatu,094,Laajalahden aukio,4739,1554
2021-06-30T23:09:53,2021-06-30T23:28:51,012,Kanavaranta,030,Itämerentori,5260,1132
2021-06-30T23:09:50,2021-06-30T23:19:14,003,Kapteeninpuistikko,003,Kapteeninpuistikko,1310,559
2021-06-30T23:09:43,2021-06-30T23:17:59,111,Esterinportti,077,Nordenskiöldinaukio,1739,492
2021-06-30T23:09:33,2021-06-30T23:15:35,020,Kaisaniemenpuisto,040,Hakaniemi (M),918,352
2021-06-30T23:09:33,2021-06-30T23:18:27,126,Kalasatama (M),137,Arabian kauppakeskus,2009,530
2021-06-30T23:09:22,2021-06-30T23:34:17,519,Tapionaukio,401,Koivusaari (M),4120,1491
2021-06-30T23:09:21,2021-06-30T23:30:35,106,Korppaanmäentie,162,Leppäsuonaukio,4818,1273
2021-06-30T23:09:19,2021-06-30T23:24:04,519,Tapionaukio,581,Niittykumpu (M),2621,881
2021-06-30T23:09:18,2021-06-30T23:30:27,082,Töölöntulli,133,Paavalinpuisto,3534,1172
2021-06-30T23:09:13,2021-06-30T23:12:37,030,Itämerentori,062,Välimerenkatu,561,198
2021-06-30T23:09:03,2021-06-30T23:15:44,109,Hertanmäenkatu,135,Velodrominrinne,1570,396
2021-06-30T23:08:59,2021-06-30T23:36:11,104,Kriikunakuja,044,Sörnäinen (M),6041,1625
2021-06-30T23:08:54,2021-06-30T23:20:05,040,Hakaniemi (M),020,Kaisaniemenpuisto,1415,666
2021-06-30T23:08:50,2021-06-30T23:39:49,118,Fleminginkatu,250,Reiherintie,8331,1855
2021-06-30T23:08:45,2021-06-30T23:36:24,203,Opastinsilta,054,Gyldenintie,7793,1659
2021-06-30T23:08:28,2021-06-30T23:16:47,384,Kalannintie,393,Malminkartanon asema,1609,494
2021-06-30T23:08:19,2021-06-30T23:17:45,022,Rautatientori / länsi,040,Hakaniemi (M),2131,562
2021-06-30T23:08:17,2021-06-30T23:26:28,261,Asentajanpuisto,281,Puotila (M),3726,1087
2021-06-30T23:08:16,2021-06-30T23:26:12,116,Linnanmäki,077,Nordenskiöldinaukio,1988,1072
2021-06-30T23:08:03,2021-06-30T23:17:54,106,Korppaanmäentie,100,Teljäntie,2325,588
2021-06-30T23:08:00,2021-06-30T23:37:24,049,Annankatu,116,Linnanmäki,4880,1760
2021-06-30T23:07:29,2021-06-30T23:35:37,056,Luoteisväylä,213,Huopalahden asema,8035,1683
2021-06-30T23:07:24,2021-06-30T23:28:45,056,Luoteisväylä,101,Munkkivuoren ostoskeskus,5883,1276
2021-06-30T23:07:23,2021-06-30T23:10:17,054,Gyldenintie,053,Heikkiläntie,541,169
2021-06-30T23:07:15,2021-06-30T23:26:09,312,Meri-Rastilan tori,271,Prinsessantie,3806,1130
2021-06-30T23:07:09,2021-06-30T23:21:25,039,Ooppera,011,Unioninkatu,2792,856
2021-06-30T23:06:38,2021-06-30T23:12:38,284,Myllypuro (M),286,Mamsellimyllynkatu,1455,355
2021-06-30T23:06:38,2021-06-30T23:22:16,364,Ala-Malmin tori,364,Ala-Malmin tori,1319,934
2021-06-30T23:06:36,2021-06-30T23:11:25,232,Oulunkylän asema,234,Otto Brandtin tie,1073,287
2021-06-30T23:06:32,2021-06-30T23:06:49,054,Gyldenintie,054,Gyldenintie,0,16
2021-06-30T23:06:28,2021-06-30T23:07:36,049,Annankatu,049,Annankatu,6,63
2021-06-30T23:06:18,2021-06-30T23:10:54,727,Ratsutori,711,Kirjurinkuja,890,272
2021-06-30T23:06:16,2021-06-30T23:13:58,078,Messeniuksenkatu,070,Sammonpuistikko,1831,458
2021-06-30T23:06:09,2021-06-30T23:14:06,012,Kanavaranta,007,Designmuseo,1155,474
2021-06-30T23:05:57,2021-06-30T23:16:52,082,Töölöntulli,095,Munkkiniemen aukio,1782,651
2021-06-30T23:05:42,2021-06-30T23:11:35,024,Mannerheimintie,003,Kapteeninpuistikko,1323,349
2021-06-30T23:05:36,2021-06-30T23:23:58,021,Töölönlahdenkatu,051,Itälahdenkatu,4906,1099
2021-06-30T23:05:23,2021-06-30T23:28:00,015,Ritarikatu,245,Kulosaari (M),4684,1352
"2021-06-30T23:05:22,2021-06-30T23:08:57,547,Jämeräntaival,541,""Aalto-yliopisto (M), Korkeakouluaukio"",841,209"
2021-06-30T23:05:21,2021-06-30T23:13:49,006,Hietalahdentori,036,Apollonkatu,1874,503
2021-06-30T23:05:20,2021-06-30T23:28:25,061,Länsisatamankatu,404,Sompasaari,6402,1384
2021-06-30T23:05:18,2021-06-30T23:27:47,201,Länsisatamankuja,036,Apollonkatu,4353,1344
2021-06-30T23:05:02,2021-06-30T23:23:24,360,Malmin asema,360,Malmin asema,1588,1099
2021-06-30T23:05:00,2021-06-30T23:10:02,001,Kaivopuisto,002,Laivasillankatu,722,298
2021-06-30T23:05:00,2021-06-30T23:19:02,110,Maistraatintori,044,Sörnäinen (M),2971,838
2021-06-30T23:04:59,2021-06-30T23:09:57,001,Kaivopuisto,002,Laivasillankatu,720,294
2021-06-30T23:04:52,2021-06-30T23:05:31,150,Töölönlahden puisto,150,Töölönlahden puisto,2,34
2021-06-30T23:04:43,2021-06-30T23:15:46,161,Eteläesplanadi,122,Lintulahdenkatu,2719,658
2021-06-30T23:04:34,2021-06-30T23:11:23,202,Merihaka,126,Kalasatama (M),3375,405
2021-06-30T23:04:29,2021-06-30T23:10:45,056,Luoteisväylä,057,Lauttasaaren ostoskeskus,1480,372
2021-06-30T23:04:26,2021-06-30T23:17:07,110,Maistraatintori,044,Sörnäinen (M),2926,757
2021-06-30T23:04:24,2021-06-30T23:14:58,202,Merihaka,149,Toinen linja,1915,630
2021-06-30T23:04:22,2021-06-30T23:13:36,011,Unioninkatu,004,Viiskulma,1370,549
2021-06-30T23:04:20,2021-06-30T23:24:44,513,Hakalehto,565,Mankkaanaukio,3469,1221
2021-06-30T23:04:19,2021-06-30T23:27:37,003,Kapteeninpuistikko,082,Töölöntulli,5196,1397
2021-06-30T23:04:19,2021-06-30T23:18:50,276,Puotinharju,327,Humikkalankuja,2434,866
2021-06-30T23:04:09,2021-06-30T23:16:34,135,Velodrominrinne,147,Käpylän asema,2815,741
2021-06-30T23:03:58,2021-06-30T23:16:22,135,Velodrominrinne,147,Käpylän asema,2943,746
2021-06-30T23:03:46,2021-06-30T23:16:23,123,Näkinsilta,001,Kaivopuisto,3273,751
2021-06-30T23:03:35,2021-06-30T23:35:31,056,Luoteisväylä,004,Viiskulma,7651,1912
2021-06-30T23:03:25,2021-06-30T23:19:51,044,Sörnäinen (M),078,Messeniuksenkatu,2791,981
2021-06-30T23:03:20,2021-06-30T23:14:41,030,Itämerentori,021,Töölönlahdenkatu,2197,680
2021-06-30T23:03:18,2021-06-30T23:11:58,012,Kanavaranta,009,Erottajan aukio,906,519
2021-06-30T23:03:14,2021-06-30T23:12:51,751,Vallipolku,723,Säterinniitty,2405,572
2021-06-30T23:02:57,2021-06-30T23:07:29,267,Roihupelto,262,Siilitie (M),851,267
2021-06-30T23:02:40,2021-06-30T23:22:15,113,Pasilan asema,063,Jätkäsaarenlaituri,5109,1171
2021-06-30T23:02:36,2021-06-30T23:11:15,306,Kauppakeskus Columbus,317,Haapasaarentie,1715,514
2021-06-30T23:02:23,2021-06-30T23:11:51,108,Radiokatu,103,Vihdintie,1919,564
2021-06-30T23:02:19,2021-06-30T23:09:34,267,Roihupelto,272,Marjaniementie,1864,430
2021-06-30T23:02:17,2021-06-30T23:07:39,267,Roihupelto,262,Siilitie (M),935,317
2021-06-30T23:02:13,2021-06-30T23:07:29,267,Roihupelto,262,Siilitie (M),845,311
2021-06-30T23:02:08,2021-06-30T23:17:29,110,Maistraatintori,044,Sörnäinen (M),3052,919
2021-06-30T23:02:02,2021-06-30T23:30:57,268,Porolahden koulu,039,Ooppera,7816,1732
2021-06-30T23:02:02,2021-06-30T23:11:07,009,Erottajan aukio,041,Ympyrätalo,1666,541
2021-06-30T23:02:00,2021-06-30T23:08:14,136,Sofianlehdonkatu,133,Paavalinpuisto,1129,370
2021-06-30T23:01:58,2021-06-30T23:28:11,020,Kaisaniemenpuisto,212,Tunnelitie,6005,1561
2021-06-30T23:01:58,2021-06-30T23:21:07,044,Sörnäinen (M),144,Käpyläntie,3926,1145
2021-06-30T23:01:55,2021-06-30T23:17:54,027,Eerikinkatu,080,Jäähalli,2872,958
2021-06-30T23:01:54,2021-06-30T23:05:38,369,Pukinmäen asema,368,Pukinmäen liikuntapuisto,530,220
2021-06-30T23:01:41,2021-06-30T23:17:18,110,Maistraatintori,044,Sörnäinen (M),3077,933
2021-06-30T23:01:15,2021-06-30T23:14:43,123,Näkinsilta,134,Haukilahdenkatu,2785,803
2021-06-30T23:01:15,2021-06-30T23:18:11,110,Maistraatintori,044,Sörnäinen (M),3079,1013
2021-06-30T23:01:10,2021-06-30T23:06:29,068,Albertinkatu,026,Kamppi (M),978,311
2021-06-30T23:01:04,2021-06-30T23:20:54,034,Kansallismuseo,404,Sompasaari,4068,1189
2021-06-30T23:00:48,2021-06-30T23:12:03,087,Kustaankatu,070,Sammonpuistikko,2891,669
2021-06-30T23:00:31,2021-06-30T23:14:55,059,Salmisaarenranta,060,Kaapelitehdas,950,863
2021-06-30T23:00:03,2021-06-30T23:08:23,113,Pasilan asema,087,Kustaankatu,1805,496
2021-06-30T23:00:02,2021-06-30T23:07:20,080,Jäähalli,115,Venttiilikuja,1504,433
2021-06-30T22:59:54,2021-06-30T23:03:36,344,Puistolan asema,346,Maatullinkuja,563,218
2021-06-30T22:59:48,2021-06-30T23:05:46,217,Marttila,209,Takomotie,1605,355
2021-06-30T22:59:47,2021-06-30T23:13:15,040,Hakaniemi (M),126,Kalasatama (M),1976,803
2021-06-30T22:59:46,2021-06-30T23:25:29,057,Lauttasaaren ostoskeskus,065,Hernesaarenranta,4107,1543
2021-06-30T22:59:38,2021-06-30T23:09:07,005,Sepänkatu,019,Rautatientori / itä,2523,565
2021-06-30T22:59:36,2021-07-01T10:43:26,050,Melkonkuja,058,Lauttasaarensilta,1382,42232
2021-06-30T22:59:36,2021-06-30T23:21:53,012,Kanavaranta,013,Merisotilaantori,1676,1332
2021-06-30T22:59:35,2021-06-30T23:16:15,007,Designmuseo,057,Lauttasaaren ostoskeskus,4007,999
2021-06-30T22:59:29,2021-07-01T00:15:14,072,Eteläinen Hesperiankatu,072,Eteläinen Hesperiankatu,5544,4544
2021-06-30T22:59:24,2021-06-30T23:18:05,064,Tyynenmerenkatu,021,Töölönlahdenkatu,2405,911
2021-06-30T22:59:22,2021-06-30T23:05:04,021,Töölönlahdenkatu,039,Ooppera,1545,338
2021-06-30T22:59:17,2021-06-30T23:25:42,127,Teurastamo,106,Korppaanmäentie,5619,1581
2021-06-30T22:59:07,2021-06-30T23:20:32,057,Lauttasaaren ostoskeskus,041,Ympyrätalo,5166,1281
2021-06-30T22:59:05,2021-06-30T23:11:21,549,Maarinranta,547,Jämeräntaival,2203,732
2021-06-30T22:58:55,2021-06-30T23:12:55,094,Laajalahden aukio,210,Pajamäki,2932,836
2021-06-30T22:58:55,2021-06-30T22:59:05,050,Melkonkuja,050,Melkonkuja,0,9
2021-06-30T22:58:51,2021-06-30T23:22:48,095,Munkkiniemen aukio,101,Munkkivuoren ostoskeskus,4388,1433
2021-06-30T22:58:50,2021-06-30T23:20:25,057,Lauttasaaren ostoskeskus,041,Ympyrätalo,5178,1291
2021-06-30T22:58:48,2021-06-30T23:26:17,064,Tyynenmerenkatu,062,Välimerenkatu,3226,1645
2021-06-30T22:58:45,2021-06-30T23:27:02,041,Ympyrätalo,095,Munkkiniemen aukio,5937,1695
2021-06-30T22:58:41,2021-06-30T23:05:50,117,Brahen puistikko,041,Ympyrätalo,1261,425
2021-06-30T22:58:38,2021-06-30T23:22:49,095,Munkkiniemen aukio,101,Munkkivuoren ostoskeskus,4390,1447
2021-06-30T22:58:34,2021-06-30T23:17:38,629,Piispanportti,579,Niittymaa,2977,1138
2021-06-30T22:58:32,2021-06-30T23:18:20,140,Verkatehtaanpuisto,124,Isoisänsilta,4116,1184
2021-06-30T22:58:19,2021-06-30T23:06:24,010,Kasarmitori,019,Rautatientori / itä,955,483
2021-06-30T22:58:04,2021-06-30T23:02:48,054,Gyldenintie,055,Puistokaari,914,279
2021-06-30T22:57:59,2021-06-30T23:23:30,054,Gyldenintie,052,Heikkilänaukio,1586,1523
2021-06-30T22:57:56,2021-06-30T23:23:11,054,Gyldenintie,052,Heikkilänaukio,1598,1511
2021-06-30T22:57:51,2021-06-30T23:03:05,161,Eteläesplanadi,006,Hietalahdentori,1192,313
2021-06-30T22:57:47,2021-06-30T23:13:38,045,Brahen kenttä,115,Venttiilikuja,1435,947
2021-06-30T22:57:44,2021-06-30T23:05:36,044,Sörnäinen (M),117,Brahen puistikko,1021,467
2021-06-30T22:57:10,2021-06-30T23:00:35,231,Siltavoudintie,373,Mikkolantie,418,200
2021-06-30T22:57:05,2021-06-30T23:07:32,231,Siltavoudintie,369,Pukinmäen asema,2366,626
2021-06-30T22:57:03,2021-06-30T23:03:00,021,Töölönlahdenkatu,037,Töölönkatu,1053,352
2021-06-30T22:56:45,2021-06-30T23:09:44,645,Piispankallio,509,Revontulentie,3741,778
2021-06-30T22:56:43,2021-06-30T22:58:52,014,Senaatintori,014,Senaatintori,1,128
2021-06-30T22:56:32,2021-06-30T22:58:41,733,Läkkitori,737,Muurarinkuja,326,123
2021-06-30T22:56:30,2021-06-30T22:59:00,201,Länsisatamankuja,062,Välimerenkatu,417,150
2021-06-30T22:56:25,2021-06-30T23:01:52,064,Tyynenmerenkatu,030,Itämerentori,1044,328
2021-06-30T22:56:21,2021-06-30T23:17:39,116,Linnanmäki,058,Lauttasaarensilta,5617,1274
2021-06-30T22:56:14,2021-06-30T23:20:58,402,Bermudankuja,114,Ratapihantie,5840,1492
2021-06-30T22:56:10,2021-06-30T23:21:32,402,Bermudankuja,114,Ratapihantie,5834,1530
2021-06-30T22:56:05,2021-06-30T23:01:11,275,Itäkeskus (M),275,Itäkeskus (M),532,301
2021-06-30T22:56:04,2021-06-30T23:13:03,070,Sammonpuistikko,015,Ritarikatu,2135,1015
2021-06-30T22:55:59,2021-06-30T22:58:47,245,Kulosaari (M),244,Relanderinaukio,506,166
2021-06-30T22:55:58,2021-06-30T22:58:42,245,Kulosaari (M),246,Tupasaarentie,602,159
2021-06-30T22:55:56,2021-06-30T23:15:17,641,Komeetankatu,509,Revontulentie,4410,1157
2021-06-30T22:55:54,2021-06-30T23:01:51,161,Eteläesplanadi,032,Eläinmuseo,1049,352
2021-06-30T22:55:53,2021-06-30T23:03:26,116,Linnanmäki,133,Paavalinpuisto,1791,452
2021-06-30T22:55:25,2021-06-30T23:06:29,020,Kaisaniemenpuisto,127,Teurastamo,2808,664
2021-06-30T22:55:25,2021-06-30T22:55:36,641,Komeetankatu,641,Komeetankatu,0,9
2021-06-30T22:55:22,2021-06-30T23:03:36,012,Kanavaranta,123,Näkinsilta,2,490
2021-06-30T22:55:21,2021-06-30T23:25:01,138,Arabiankatu,378,Paloheinäntie,6607,1782
2021-06-30T22:55:15,2021-06-30T23:22:05,537,Innopoli,557,Louhentori,1873,1608
2021-06-30T22:55:12,2021-06-30T22:57:09,044,Sörnäinen (M),087,Kustaankatu,361,112
"2021-06-30T22:55:08,2021-06-30T22:58:01,541,""Aalto-yliopisto (M), Korkeakouluaukio"",533,Tekniikantie,508,171"
2021-06-30T22:54:55,2021-06-30T23:21:03,009,Erottajan aukio,701,Gallen-Kallelan tie,8486,1568
